sitename,comp1value,comp2value,comp3value,comp4value,comp5value,comp6value,comp7value,comp8value,comp9value,comp10value,comp11value,comp12value,comp13value,comp14value,comp15value,comp16value,comp17value,comp18value,comp19value,comp20value,comp21value,comp22value,comp23value,comp24value,comp25value,comp26value,comp27value,comp28value,comp29value,comp30value,comp31value,comp32value,comp33value,comp34value,comp35value,comp36value,comp37value,comp38value,comp39value,comp40value,comp41value,comp42value,comp43value,comp44value,comp45value,comp46value,comp47value,comp48value,comp49value,comp50value,comp51value,comp52value,comp53value,comp54value,comp55value,comp56value,comp57value,comp58value,comp59value,comp60value,comp61value,comp62value,comp63value,comp64value,date,time,transect,transectGPS,airtemperature,windspeed,species,plotid,treatment,lat,long,soiltemp,soil_fresh_mass,soil_dry_mass,soil_moisture,soil_sample_volume,soil_bulk_density,soil_ph,soil_ammonium,soil_nitrate,agb_grasses,total_agb,agb_forbs,agb_rushes,sample_id,accuracy,plant_cover,grasses,rushes,forbs,ferns
SiteC,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,n,1,Nil,1.69,0,0.25,1.69,0,0,10.93,4.38,8.59,0.3,0.1,0.12,0.84,0.21,0.33,3.77,1.25,2.92,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=3,Herb-rich_Downland_and_limestone_pastures;_limestone_pavements_in_the_uplands;_Beech_hangers_and_other_lime-rich_woodlands,Arable_and_grassland,Lime-rich,Freely_draining,Shallow_lime-rich_soils_over_chalk_or_limestone,3,rock,Loamy,0343h,GRADE_3,822,10.10459995,98,21.37755833,93,393,97000,372000,57,CountrysideSurvey,46,A,46A1,NO,1.0E0,2007,Anagallis_arvensis,Nil,YES,Anagallis_arvensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,n,1,Nil,1.69,0,0.25,1.69,0,0,10.93,4.38,8.59,0.3,0.1,0.12,0.84,0.21,0.33,3.77,1.25,2.92,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=3,Herb-rich_Downland_and_limestone_pastures;_limestone_pavements_in_the_uplands;_Beech_hangers_and_other_lime-rich_woodlands,Arable_and_grassland,Lime-rich,Freely_draining,Shallow_lime-rich_soils_over_chalk_or_limestone,3,rock,Loamy,0343h,GRADE_3,822,10.10459995,98,21.37755833,93,393,97000,372000,57,CountrysideSurvey,46,A,46A1,NO,1.0E0,2007,Anagallis_arvensis,Nil,YES,Anagallis_arvensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,n,1,Nil,1.69,0,0.25,1.69,0,0,10.93,4.38,8.59,0.3,0.1,0.12,0.84,0.21,0.33,3.77,1.25,2.92,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=3,Herb-rich_Downland_and_limestone_pastures;_limestone_pavements_in_the_uplands;_Beech_hangers_and_other_lime-rich_woodlands,Arable_and_grassland,Lime-rich,Freely_draining,Shallow_lime-rich_soils_over_chalk_or_limestone,3,rock,Loamy,0343h,GRADE_3,822,10.10459995,98,21.37755833,93,393,97000,372000,57,CountrysideSurvey,46,A,46A1,NO,1.0E0,2007,Anagallis_arvensis,Nil,YES,Anagallis_arvensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,n,1,Nil,1.69,0,0.25,1.69,0,0,10.93,4.38,8.59,0.3,0.1,0.12,0.84,0.21,0.33,3.77,1.25,2.92,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=3,Herb-rich_Downland_and_limestone_pastures;_limestone_pavements_in_the_uplands;_Beech_hangers_and_other_lime-rich_woodlands,Arable_and_grassland,Lime-rich,Freely_draining,Shallow_lime-rich_soils_over_chalk_or_limestone,3,rock,Loamy,0343h,GRADE_3,822,10.10459995,98,21.37755833,93,393,97000,372000,57,CountrysideSurvey,46,A,46A1,NO,1.0E0,2007,Anagallis_arvensis,Nil,YES,Anagallis_arvensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,Nil,n,1,Nil,1.69,0,0.25,1.69,0,0,10.93,4.38,8.59,0.3,0.1,0.12,0.84,0.21,0.33,3.77,1.25,2.92,http://www.landis.org.uk/services/soilsguide/soilscapes.cfm?ssid=3,Herb-rich_Downland_and_limestone_pastures;_limestone_pavements_in_the_uplands;_Beech_hangers_and_other_lime-rich_woodlands,Arable_and_grassland,Lime-rich,Freely_draining,Shallow_lime-rich_soils_over_chalk_or_limestone,3,rock,Loamy,0343h,GRADE_3,822,10.10459995,98,21.37755833,93,393,97000,372000,57,CountrysideSurvey,46,A,46A1,NO,1.0E0,2007,Anagallis_arvensis,Nil,YES,Anagallis_arvensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,1,SU0837107381,2.56E1,1.2E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,1,SU0837107381,2.56E1,1.2E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,1,SU0837107381,2.56E1,1.2E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,1,SU0837107381,2.56E1,1.2E0,Buff_tailed_bumblebee,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,1,SU0837107381,2.56E1,1.2E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,2,SU0840007426,2.62E1,7.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,2,SU0840007426,2.62E1,7.0E-1,Gatekeeper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,2,SU0840007426,2.62E1,7.0E-1,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,3,SU0841707495,2.6E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,3,SU0841707495,2.6E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,3,SU0841707495,2.6E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Ringlet,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,4,SU0797407427,2.53E1,6.0E-1,Ringlet,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,5,SU0798307488,2.41E1,6.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,5,SU0798307488,2.41E1,6.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,5,SU0798307488,2.41E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,5,SU0798307488,2.41E1,6.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,5,SU0798307488,2.41E1,6.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,5,SU0798307488,2.41E1,6.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Ringlet,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Ringlet,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Honeybee,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Marbled_white,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,6,SU0808507371,2.55E1,4.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Ringlet,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Ringlet,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Large_skipper,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,7,SU0836807271,2.74E1,9.0E-1,Marbled_white,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,8,SU0844407196,2.6E1,1.3E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,8,SU0844407196,2.6E1,1.3E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,9,SU0842507160,2.63E1,1.7E0,Buff_tailed_bumblebee,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,9,SU0842507160,2.63E1,1.7E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,10,SU0838907115,2.7E1,2.3E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/07/2021,PM,10,SU0838907115,2.7E1,2.3E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,1,SU0837607370,1.98E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,1,SU0837607370,1.98E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,1,SU0837607370,1.98E1,0.0E0,Small_tortoiseshell,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,1,SU0837607370,1.98E1,0.0E0,Small_tortoiseshell,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,2,SU0839607413,2.01E1,0.0E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,3,SU0841107486,1.97E1,0.0E0,Small_tortoiseshell,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,3,SU0841107486,1.97E1,0.0E0,Meadow_brown,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,4,SU0797407416,1.83E1,2.6E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,5,SU0798207488,2.07E1,0.0E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,6,SU0808207357,2.05E1,9.0E-1,Honeybee,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,7,SU0836007267,1.85E1,2.1E0,Common_blue,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,8,SU0844307208,2.06E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,8,SU0844307208,2.06E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,8,SU0844307208,2.06E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,8,SU0844307208,2.06E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,9,SU0842107174,2.05E1,1.1E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,9,SU0842107174,2.05E1,1.1E0,Common_carder_bee,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/08/2021,AM,10,SU0838307109,2.14E1,0.0E0,Cannot_ID_moth,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,1,SU0837707373,2.28E1,2.2E0,Common_carder_bee,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,2,SU0840207416,2.19E1,2.6E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,3,SU0840507488,2.29E1,2.3E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,4,SU0796607419,2.27E1,2.1E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,5,SU0797507487,2.24E1,1.8E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,6,SU0807807363,2.33E1,2.3E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,6,SU0807807363,2.33E1,2.3E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,6,SU0807807363,2.33E1,2.3E0,Cannot_ID_hoverfly,,,,,,,,,,,,,,,,,,,,,,,,
SiteC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/09/2021,PM,7,SU0836107273,2.16E1,0.0E0,No_pollinators_recorded,,,,,,,,,,,,,,,,,,,,,,,,
